23.729,85.689
22.302,84.211
22.123,82.112
22.679,82.997
20.089,81.732
23.214,80.577
19.464,81.186
22.589,81.72
21.518,83.677
21.696,85.34
20.625,81.432
24.464,81.124
21.786,82.343
22.768,81.894
23.304,62.237
26.786,46.315
33.571,57.756
41.964,57.308
50.268,71.299
40.625,93.706
34.911,97.579
