53.087,1,54.83,10
0.007194,2,54.83,11
53.087,1,107.93,16
0.002242,2,107.93,16
53.087,1,161.02,20
0.00114,2,161.02,21
53.087,1,214.1,30
0.000288,2,214.1,30
53.087,1,267.19,36
0.000247,2,267.19,37
53.087,1,320.28,46
0.000265,2,320.28,46
53.087,1,373.37,54
0.000424,2,373.37,55
53.087,1,426.45,59
0.000215,2,426.45,59
53.087,1,479.54,63
0.000291,2,479.54,64
53.087,1,532.63,71
0.00021,2,532.63,71
53.087,1,585.72,78
0.000238,2,585.72,79
53.087,1,638.8,85
0.000241,2,638.8,85
53.087,1,691.89,91
0.000237,2,691.89,92
53.087,1,744.98,99
0.000187,2,744.98,99
53.087,1,798.07,102
0.000195,2,798.07,103
53.087,1,851.15,109
0.000188,2,851.15,109
53.087,1,904.24,114
0.000293,2,904.24,115
53.087,1,957.33,121
0.000698,2,957.33,121
53.087,1,1010.4,125
0.000692,2,1010.4,126
53.087,1,1063.5,132
0.00017,2,1063.5,132
53.087,1,1116.6,135
0.000182,2,1116.6,136
53.087,1,1169.7,144
0.000304,2,1169.7,144
53.087,1,1222.8,149
0.000259,2,1222.8,150
53.087,1,1275.9,154
0.00025,2,1275.9,154
53.087,1,1328.9,159
0.000231,2,1328.9,160
53.087,1,1382,166
0.000375,2,1382,166
53.087,1,1435.1,170
0.000271,2,1435.1,171
53.087,1,1488.2,176
0.000187,2,1488.2,176
53.087,1,1541.3,179
0.000184,2,1541.3,180
53.087,1,1594.4,184
0.000186,2,1594.4,184
53.087,1,1647.5,187
0.0003,2,1647.5,188
53.087,1,1700.6,190
0.000253,2,1700.6,190
53.087,1,1753.6,191
0.000205,2,1753.6,192
53.087,1,1806.7,198
0.000176,2,1806.7,198
53.087,1,1859.8,203
0.000152,2,1859.8,204
53.087,1,1912.9,209
0.000128,2,1912.9,209
53.087,1,1966,212
0.000262,2,1966,213
53.087,1,2019.1,215
0.000223,2,2019.1,215
53.087,1,2072.2,220
0.000153,2,2072.2,221
53.087,1,2125.3,224
0.000208,2,2125.3,224
53.087,1,2178.3,227
0.00036,2,2178.3,228
53.087,1,2231.4,232
0.000185,2,2231.4,232
53.087,1,2284.5,236
0.00016,2,2284.5,237
53.087,1,2337.6,240
0.000173,2,2337.6,240
53.087,1,2390.7,243
0.00016,2,2390.7,244
53.087,1,2443.8,247
0.000145,2,2443.8,247
53.087,1,2496.9,250
0.000273,2,2496.9,251
53.087,1,2550,253
0.000875,2,2550,253
53.087,1,2603,256
0.000295,2,2603,257
53.087,1,2656.1,259
0.000181,2,2656.1,259
53.087,1,2709.2,262
0.000199,2,2709.2,263
53.087,1,2762.3,266
0.000197,2,2762.3,266
53.087,1,2815.4,268
0.000192,2,2815.4,269
53.087,1,2868.5,271
0.000439,2,2868.5,271
53.089,1,2921.6,273
0.000217,2,2921.6,274
53.087,1,2974.7,275
0.000206,2,2974.7,275
53.087,1,3027.7,277
0.000202,2,3027.7,278
53.087,1,3080.8,280
0.00034,2,3080.8,280
53.087,1,3133.9,281
0.000219,2,3133.9,282
53.087,1,3187,282
0.000179,2,3187,282
53.087,1,3240.1,283
0.000191,2,3240.1,284
53.087,1,3293.2,285
0.000189,2,3293.2,285
53.087,1,3346.3,286
0.000346,2,3346.3,287
53.087,1,3399.4,288
0.000192,2,3399.4,288
53.087,1,3452.4,290
0.000223,2,3452.4,291
53.087,1,3505.5,292
0.000177,2,3505.5,292
53.087,1,3558.6,293
0.000209,2,3558.6,294
53.087,1,3611.7,294
0.000203,2,3611.7,294
53.087,1,3664.8,294
0.000374,2,3664.8,295
53.087,1,3717.9,295
0.0002,2,3717.9,295
53.087,1,3771,296
0.000186,2,3771,297
53.087,1,3824.1,298
0.000178,2,3824.1,298
53.087,1,3877.1,300
0.000212,2,3877.1,301
53.087,1,3930.2,301
0.00039,2,3930.2,301
53.087,1,3983.3,301
0.000204,2,3983.3,302
53.087,1,4036.4,303
0.000208,2,4036.4,303
53.087,1,4089.5,304
0.00021,2,4089.5,305
53.087,1,4142.6,306
0.000174,2,4142.6,306
53.087,1,4195.7,306
0.000385,2,4195.7,307
53.087,1,4248.8,307
0.000199,2,4248.8,307
53.087,1,4301.8,307
0.00019,2,4301.8,308
53.087,1,4354.9,310
0.000189,2,4354.9,310
53.087,1,4408,311
0.000212,2,4408,312
53.087,1,4461.1,313
0.000175,2,4461.1,313
53.087,1,4514.2,314
0.000157,2,4514.2,315
53.087,1,4567.3,317
0.000261,2,4567.3,317
53.087,1,4620.4,320
0.000151,2,4620.4,321
53.087,1,4673.4,321
0.000134,2,4673.4,321
53.087,1,4726.5,322
0.000171,2,4726.5,323
53.087,1,4779.6,324
0.000561,2,4779.6,324
53.087,1,4832.7,328
0.000131,2,4832.7,329
53.087,1,4885.8,330
0.000192,2,4885.8,330
53.087,1,4938.9,331
