1.1697,0.0051438,0.62049
1.2526,0.0076178,0.70515
0.89657,0.013153,1.354
0.79063,0.015125,1.8626
0.91985,0.0053166,0.46858
0.82208,0.003498,0.38028
0.93282,0.0070672,0.9403
0.74828,0.0064743,0.82931
0.98145,0.0091107,0.84045
0.86701,0.006537,0.58114
0.71701,0.010629,1.2279
0.92583,0.0077014,0.68012
0.73971,0.0091631,1.756
0.65985,0.0090709,0.8426
1.0848,0.0072733,0.84902
0.89225,0.0055817,0.75052
0.83033,0.0055699,1.0441
0.85507,0.0063301,0.58065
0.96202,0.0069172,0.59699
1.1024,0.014912,1.2096
0.96176,0.01442,1.3003
1.2214,0.0040307,0.63548
1.1369,0.0054974,0.4934
0.90572,0.0094774,1.4868
1.0221,0.0082931,0.85606
1.0891,0.0068429,0.77409
0.86662,0.006537,0.91446
0.74211,0.0080503,1.2187
0.99148,0.0057403,0.66353
0.82967,0.010886,1.2649
0.92381,0.0092391,0.93951
1.1346,0.013601,1.0311
0.95238,0.0075218,0.80007
0.90661,0.01157,1.0348
1.0907,0.010335,1.1325
0.87621,0.0073047,0.62167
1.2765,0.0042571,0.49727
1.3348,0.0065553,0.81495
0.90065,0.0040246,0.78328
0.83428,0.0088383,1.2366
1.0324,0.0085388,0.99267
0.97807,0.0068466,0.50077
1.0641,0.0056914,0.62221
0.9335,0.0058252,0.60558
0.77493,0.0080024,0.91362
0.89649,0.0060523,0.89018
0.76363,0.0092864,1.3848
0.85574,0.0064984,0.68107
0.79247,0.010084,0.93475
0.82788,0.01176,1.4789
0.70796,0.007366,1.283
1.0779,0.0075254,0.68698
0.87917,0.014631,1.6407
0.90159,0.0053357,0.63774
0.70893,0.0072043,0.94542
1.0924,0.0043626,0.84277
1.2339,0.0044995,0.62
0.89274,0.0097961,1.4519
0.75391,0.0076323,1.2234
1.219,0.0079357,0.64604
0.64028,0.012409,1.5766
0.83039,0.0066033,0.76443
0.90706,0.0053831,0.38477
1.0774,0.0171,1.5176
0.92316,0.0049559,0.54636
1.0369,0.0069432,0.71577
1.1623,0.0081949,0.84263
1.0999,0.0087019,0.6593
1.1088,0.013215,1.0589
0.90161,0.0062084,1.0991
0.68612,0.0088009,1.2078
1.1296,0.0097828,0.98618
0.6403,0.011457,1.3918
1.1405,0.0061541,0.59973
0.84121,0.010122,1.269
0.76996,0.0071199,0.99387
0.86673,0.0045169,1.0093
0.91526,0.0062504,0.62831
0.73919,0.0082788,0.75096
1.1234,0.0063564,0.45647
0.81101,0.0051876,0.45584
0.91438,0.0099173,0.98391
0.54956,0.017107,2.0775
1.0355,0.0067036,0.61241
0.97645,0.0048011,0.45916
1.093,0.0054453,0.74854
1.0669,0.0095508,1.0189
0.90507,0.0054178,0.6298
0.91843,0.010923,1.235
0.62084,0.01513,1.7158
0.96267,0.0055113,0.76023
0.89838,0.012706,1.254
0.94368,0.0069791,0.75292
0.71727,0.014462,1.7798
0.9642,0.0063645,0.45303
0.60378,0.0097374,1.0843
0.68164,0.0039385,0.50449
1.0838,0.0081042,0.72784
1.0159,0.006219,0.71416
0.99387,0.0071847,0.5385
0.76232,0.010124,1.0052
1.0426,0.010265,0.94712
0.89163,0.0091243,0.92696
0.93758,0.0040541,0.72639
0.98441,0.011436,1.2757
0.7164,0.0048679,0.37481
0.99844,0.0092066,0.6865
0.92629,0.0052773,0.39426
0.6786,0.0071933,0.56781
1.0835,0.0034752,0.43561
0.88765,0.0070148,0.80702
0.88087,0.0061397,1.0576
0.70024,0.013778,1.5395
1.0919,0.0036651,0.41877
0.98655,0.0055655,0.47401
1.1827,0.0063459,0.70311
0.84748,0.011227,1.3547
0.80378,0.01185,1.4334
0.98924,0.0061442,0.43124
0.81078,0.0084253,1.2587
0.76366,0.015036,1.55
0.97004,0.010302,0.85879
0.87887,0.0079603,0.92215
1.0034,0.0052326,0.55247
0.74054,0.0055231,0.41889
0.88594,0.0047085,0.65075
0.98714,0.009493,1.0719
0.8967,0.0045113,0.70155
0.89888,0.0069506,0.95741
0.96547,0.0050337,0.59395
0.80462,0.010606,0.97225
0.90986,0.01038,0.93395
0.84739,0.0094448,1.0118
0.85785,0.012838,1.2628
0.99384,0.0045079,0.64633
0.89013,0.0071935,0.75445
1.1354,0.0068289,0.67821
0.88155,0.0042211,0.59438
1.092,0.010779,1.0958
1.0289,0.0092659,1.278
1.0579,0.00787,0.6909
0.8457,0.0035376,0.60285
0.8544,0.0064886,0.53819
1.0265,0.0085486,0.82458
0.91183,0.0095038,1.306
0.97179,0.0059604,0.79795
0.80482,0.0076208,1.1032
0.58819,0.011838,1.6377
0.88631,0.0061497,0.7907
0.71841,0.011796,1.2023
0.68479,0.0038203,0.22826
1.1743,0.0036807,0.55887
0.94411,0.012443,1.1235
1.2857,0.010802,0.91557
0.96516,0.0070613,0.50702
0.87557,0.007869,0.74736
0.88012,0.016144,1.3463
0.87439,0.010785,0.87042
0.77135,0.013475,1.6249
0.77552,0.006714,0.97325
1.0009,0.0072268,0.8324
0.83507,0.0079405,1.1552
0.8013,0.01413,1.1388
1.2599,0.0067543,0.58079
0.74484,0.0052093,0.58887
0.79454,0.0050608,0.6117
1.1403,0.0038508,0.66075
0.85505,0.0061144,0.5335
1.0953,0.0074145,0.44651
0.77613,0.0061564,0.89798
0.98779,0.011515,1.2087
1.0776,0.010375,0.97152
0.89401,0.0041609,0.41321
1.0287,0.0081663,0.9621
0.72979,0.010712,1.6439
0.94238,0.0051613,0.56933
0.78302,0.012296,1.5189
1.0893,0.012923,1.1101
1.1733,0.014148,1.3229
0.7938,0.0065514,0.57355
0.86306,0.005635,0.70175
1.1086,0.0069226,0.44246
0.91138,0.0068533,0.87573
1.0119,0.0072052,0.69467
0.91811,0.0043778,0.76191
1.0055,0.0051724,0.72704
0.84987,0.0064127,1.2819
0.81425,0.0077706,0.88881
0.62886,0.01648,1.8296
1.0087,0.006841,0.62675
