20.805,1,22.381,5
0.010243,2,22.381,6
24.762,1,47.156,9
0.001327,2,47.156,9
22.475,1,69.632,13
0.001426,2,69.632,14
24.426,1,94.059,17
0.000246,2,94.059,17
86.652,1,180.71,21
0.000456,2,180.71,22
97.862,1,278.57,25
0.000391,2,278.57,25
111.74,1,390.31,28
0.000274,2,390.31,29
142.18,1,532.49,32
0.000303,2,532.49,32
328.1,1,860.6,36
0.000373,2,860.6,37
72.463,1,933.06,40
0.000238,2,933.06,40
56.593,1,989.65,44
0.000165,2,989.65,45
33.422,1,1023.1,48
0.000141,2,1023.1,48
38.18,1,1061.3,52
0.000158,2,1061.3,53
69.141,1,1130.4,56
0.000419,2,1130.4,56
39.805,1,1170.2,59
0.000166,2,1170.2,60
26.873,1,1197.1,64
0.000168,2,1197.1,64
25.723,1,1222.8,67
0.000185,2,1222.8,68
55.589,1,1278.4,72
0.000187,2,1278.4,72
23.915,1,1302.3,75
0.000134,2,1302.3,76
26.815,1,1329.1,80
0.000128,2,1329.1,80
42.263,1,1371.4,83
0.00018,2,1371.4,84
34.828,1,1406.2,87
0.000141,2,1406.2,87
39.056,1,1445.3,91
0.000139,2,1445.3,92
44.253,1,1489.5,95
0.000157,2,1489.5,95
94.111,1,1583.6,98
0.000202,2,1583.6,99
75.242,1,1658.9,103
0.000134,2,1658.9,103
128.68,1,1787.6,106
0.000248,2,1787.6,107
105.04,1,1892.6,110
0.000145,2,1892.6,110
68.243,1,1960.8,114
0.000232,2,1960.8,115
104.05,1,2064.9,118
0.000153,2,2064.9,118
68.23,1,2133.1,121
0.000264,2,2133.1,122
91.955,1,2225.1,125
0.000155,2,2225.1,125
70.007,1,2295.1,129
0.000255,2,2295.1,130
71.421,1,2366.5,133
0.000171,2,2366.5,133
144.38,1,2510.9,136
0.000272,2,2510.9,137
482.36,1,2993.2,141
0.000277,2,2993.2,141
573.92,1,3567.2,144
0.000269,2,3567.2,145
274.55,1,3841.7,149
0.000267,2,3841.7,149
149,1,3990.7,152
0.000247,2,3990.7,153
159.14,1,4149.8,157
0.00017,2,4149.8,157
77.874,1,4227.7,160
0.000244,2,4227.7,161
80.24,1,4308,164
0.000142,2,4308,164
77.668,1,4385.6,167
0.000225,2,4385.6,168
50.307,1,4435.9,172
0.000141,2,4435.9,172
27.583,1,4463.5,175
0.00014,2,4463.5,176
39.473,1,4503,179
0.000151,2,4503,179
40.71,1,4543.7,183
0.000155,2,4543.7,184
44.531,1,4588.2,187
0.000249,2,4588.2,187
36.268,1,4624.5,190
0.000144,2,4624.5,191
42.38,1,4666.9,195
0.000145,2,4666.9,195
27.626,1,4694.5,198
0.000156,2,4694.5,199
202.47,1,4897,202
0.000291,2,4897,202
49.704,1,4946.7,206
0.000164,2,4946.7,207
56.162,1,5002.8,210
0.000283,2,5002.8,210
80.243,1,5083.1,213
0.000145,2,5083.1,214
213.05,1,5296.1,217
0.00027,2,5296.1,217
162.98,1,5459.1,221
0.00026,2,5459.1,222
54.114,1,5513.2,225
0.000148,2,5513.2,225
147.04,1,5660.3,229
0.000248,2,5660.3,230
275.85,1,5936.1,233
0.000266,2,5936.1,233
98.5,1,6034.6,236
0.000246,2,6034.6,237
93.215,1,6127.9,240
0.000153,2,6127.9,240
