20.415,84.098
18.74,85.004
19.165,85.102
18.845,85.918
18.332,87.376
17.773,86.837
17.821,85.918
18.773,84.774
19.075,84.796
18.456,87.347
17.923,85.692
19.059,85.102
17.698,85.714
19.326,84.698
19.124,70.816
24.738,49.796
31.397,58.837
38.46,61.122
45.303,78.878
37.721,95.792
27.148,100
