68.01,5.7224,2.7316,0.89753,1.2478,1.5218,1.2568,0.72465,1
68.01,0.002653,0.00248,0.002486,0.002462,0.004138,0.002352,0.002478,2
68.01,1.3187,3.3937,1.0513,3.1546,0.79292,0.93996,0.3087,1
68.01,0.004502,0.004603,0.003504,0.003625,0.003062,0.003546,0.003601,2
68.01,2.8042,3.895,2.305,2.2183,1.2409,1.0103,0.44203,1
68.01,0.000832,0.000818,0.000796,0.001279,0.000722,0.000791,0.000706,2
68.01,4.7978,3.263,0.83784,1.0783,0.91024,1.4643,0.34087,1
68.01,0.000126,0.000125,0.000132,0.000146,0.000151,0.000124,0.000119,2
68.01,3.3585,2.3271,0.73894,1.8104,1.8955,0.85519,0.67769,1
68.01,0.000189,0.000118,0.000131,0.000158,0.000142,0.000134,0.000133,2
68.01,3.2608,3.7655,1.1196,0.63375,1.5698,1.1688,0.43035,1
68.01,0.00013,0.000113,0.000125,0.000134,0.000122,0.000127,0.000112,2
68.01,1.997,2.1169,1.3204,1.1551,0.75033,0.79544,0.45798,1
68.01,9.9e-05,0.000106,0.00011,0.000113,0.000126,0.000109,0.000111,2
68.01,3.1839,4.1994,1.937,1.0796,0.63221,0.72656,0.27968,1
68.01,9.4e-05,0.00011,0.000131,0.000125,0.000161,0.000106,9.8e-05,2
68.01,1.6838,6.8671,2.2603,1.1478,0.59814,1.01,0.34884,1
68.01,8.9e-05,0.000105,0.000119,0.000107,0.000148,0.000167,0.000103,2
68.01,4.099,3.3113,2.0185,1.2424,0.95289,0.62289,0.26998,1
68.01,9.8e-05,0.000109,0.000125,0.000106,0.000124,0.000183,0.000106,2
68.01,12.544,2.748,2.1589,0.74174,0.75426,0.53735,0.33245,1
68.01,0.000103,0.00011,0.000112,9.6e-05,0.000128,0.000131,0.000102,2
68.01,2.4307,3.9832,0.95222,0.50557,0.91627,0.82124,0.28323,1
68.01,9.4e-05,0.000107,0.000114,0.000103,0.000122,0.000109,0.000105,2
68.01,4.2226,3.2826,0.82642,0.7002,1.1006,0.92256,0.33976,1
68.01,9.9e-05,0.000129,0.000109,0.000109,0.000125,0.000125,0.000147,2
68.01,7.7028,2.2807,3.5436,0.98177,0.96689,1.465,0.32926,1
68.01,9.2e-05,0.000108,0.000123,0.000105,0.000121,0.000106,0.000119,2
68.01,3.2466,6.4232,0.78526,0.65027,1.4871,2.0305,0.67005,1
68.01,9.3e-05,0.000163,0.000108,9.7e-05,0.000123,9e-05,0.000109,2
68.01,1.6383,3.0402,0.54176,0.63436,1.3834,0.99125,1.4661,1
68.01,9.3e-05,0.000111,0.00011,0.000105,0.000119,8.4e-05,0.00012,2
68.01,1.4763,1.6697,0.59792,0.95435,1.9619,2.1362,0.83696,1
68.01,8.6e-05,0.000102,9.9e-05,0.000105,0.000207,9.7e-05,0.000175,2
68.01,1.3096,1.0294,1.6587,1.7107,1.6378,0.79963,0.70995,1
68.01,0,0.000115,0.000108,0.000103,0.000121,8.8e-05,0.00015,2
68.01,0,1.7059,1.2114,1.2271,1.3934,0.35966,0.97138,1
68.01,0,0.000113,0.00011,0.000105,0.000129,8.1e-05,0.000118,2
68.01,0,1.2535,0.86274,1.7252,1.9896,0.5595,0.92915,1
68.01,0,0.000102,0.000105,0.000105,0.000118,7.8e-05,0.000108,2
68.01,0,2.0188,0.9786,0.75948,2.393,1.1266,1.35,1
68.01,0,0.000105,0.000105,0.0001,0.000135,7.8e-05,0.000114,2
68.01,0,1.1205,1.1973,0.6859,1.0656,0.96554,1.2268,1
68.01,0,0.000103,0.000108,0.000135,0.000118,7.8e-05,0.000109,2
68.01,0,0.34992,0.76055,1.2599,1.0991,0.88324,1.4513,1
68.01,0,0,0.00012,0.000103,0.000116,7.9e-05,0.000112,2
68.01,0,0,0.85481,7.1097,0.67112,2.2982,1.4314,1
68.01,0,0,0.000111,0.000128,0.000117,9.9e-05,0.00011,2
68.01,0,0,2.4654,32.304,1.5257,6.8345,1.6991,1
68.01,0,0,0.000107,0,0.000132,0.000135,0.000121,2
68.01,0,0,0.78037,0,2.3793,3.0556,3.0496,1
68.01,0,0,0.000106,0,0.000121,9.6e-05,0.00011,2
68.01,0,0,0.9573,0,0.6742,3.1934,2.7272,1
68.01,0,0,0.000104,0,0.000117,0.000133,0.000115,2
68.01,0,0,0.57055,0,0.5751,0.69522,3.0831,1
68.01,0,0,9.9e-05,0,0.00011,9.5e-05,0.000125,2
68.01,0,0,1.2221,0,0.79278,0.9046,3.5789,1
68.01,0,0,0.000107,0,0.000115,8.7e-05,0.000155,2
68.01,0,0,0.83505,0,1.0854,1.6981,1.355,1
68.01,0,0,0.000111,0,0.000115,8.4e-05,9.6e-05,2
68.01,0,0,0.67128,0,5.2995,0.50983,1.3094,1
68.01,0,0,0.000102,0,0.000168,8.7e-05,0.000109,2
68.01,0,0,1.2363,0,2.1899,0.62104,0.7474,1
68.01,0,0,0.000107,0,0.000124,8.5e-05,0.00011,2
68.01,0,0,0.55779,0,0.82623,5.199,1.2248,1
68.01,0,0,0.000109,0,0.000132,0.000112,0.000107,2
68.01,0,0,0.72322,0,0.99948,4.2308,1.8152,1
68.01,0,0,0.000113,0,0.000125,0.000133,0.000109,2
68.01,0,0,1.5057,0,0.61202,2.6212,3.3146,1
68.01,0,0,0.000104,0,0.000124,9.8e-05,0.000127,2
68.01,0,0,1.2849,0,1.1265,0.9578,2.5505,1
68.01,0,0,0.000102,0,0.000108,9.2e-05,0.000106,2
68.01,0,0,15.876,0,12.277,0.98697,0.48615,1
68.01,0,0,0.000183,0,0.000271,9.1e-05,9.7e-05,2
68.01,0,0,1.3509,0,2.874,1.384,1.0126,1
68.01,0,0,0.000116,0,0.000124,8.1e-05,0.000119,2
68.01,0,0,1.9628,0,1.7554,2.3175,1.2327,1
68.01,0,0,0.000105,0,0.000125,0.000107,0.000117,2
68.01,0,0,0.7652,0,1.8942,5.3435,0.89251,1
68.01,0,0,0.000102,0,0,9.9e-05,0.000104,2
68.01,0,0,0.48632,0,0,0.1956,1.2241,1
68.01,0,0,0.000104,0,0,0,0.000101,2
68.01,0,0,0.48965,0,0,0,1.1895,1
68.01,0,0,0.000109,0,0,0,0.000111,2
68.01,0,0,1.2789,0,0,0,1.0486,1
68.01,0,0,0.000101,0,0,0,0.000104,2
68.01,0,0,0.34993,0,0,0,1.7979,1
68.01,0,0,0,0,0,0,0.000112,2
68.01,0,0,0,0,0,0,2.2891,1
68.01,0,0,0,0,0,0,0.000112,2
68.01,0,0,0,0,0,0,0.90186,1
68.01,0,0,0,0,0,0,0.000113,2
68.01,0,0,0,0,0,0,0.7706,1
68.01,0,0,0,0,0,0,9.3e-05,2
68.01,0,0,0,0,0,0,2.6303,1
68.01,0,0,0,0,0,0,0.000101,2
68.01,0,0,0,0,0,0,0.75722,1
68.01,0,0,0,0,0,0,0.000114,2
68.01,0,0,0,0,0,0,1.0438,1
68.01,0,0,0,0,0,0,0.000109,2
68.01,0,0,0,0,0,0,0.7599,1
68.01,0,0,0,0,0,0,0.000106,2
68.01,0,0,0,0,0,0,0.96103,1
68.01,0,0,0,0,0,0,9.7e-05,2
68.01,0,0,0,0,0,0,4.2996,1
0.001672,0,0,0,0,0,0,0,3
70.734,6.9171,1.6882,0.5782,6.976,3.3732,10.176,1.3911,1
70.734,0.003128,0.003137,0.003217,0.003264,0.000899,0.002779,0.003131,2
70.734,2.884,2.1831,1.0539,17.498,1.2471,2.469,0.72307,1
70.734,0.000115,0.000147,0.00013,0.000164,0.000165,0.000105,0.000118,2
70.734,0.55415,1.8202,1.1501,22.198,0.7318,1.9664,0.73379,1
70.734,0.000111,0.000121,0.000122,0.000129,0.00012,0.000113,0.000192,2
