0.76145,0.87132
0.51816,0.32869
0.46508,0.33042
0.49375,0.5617
0.71828,0.004864
0.47475,0.47116
0.5675,0.45
0.52635,0.11876
0.54132,0.21414
0.88749,0.85403
0.64049,0.85387
0.55279,0.52155
0.52036,0.31743
0.83349,-0.053521
0.61228,0.30812
0.44507,-0.11865
0.75011,0.73921
0.76973,0.76795
0.54027,0.19847
0.74252,0.23501
0.70509,0.56923
0.56563,0.17124
0.78525,0.24173
0.66562,-0.14055
0.50368,0.1645
0.53114,0.41723
0.90128,0.47131
0.51735,0.00021144
0.73663,0.9123
0.28959,0.26049
0.45316,0.50918
0.6691,0.037698
0.64436,0.074615
0.37507,0.48997
0.72315,0.39573
0.67625,0.35188
0.53847,0.2016
0.95299,0.83334
0.94189,0.73892
0.79328,0.59064
0.6935,0.83329
0.50372,0.19072
0.51794,0.35328
0.67144,0.25418
0.69,0.16801
0.73772,0.80786
0.837,0.92604
0.67147,0.51168
0.6979,0.22441
0.6269,0.35796
0.68206,0.2849
0.77677,0.62862
0.54746,-0.10966
0.70594,0.2713
0.54929,0.31598
0.76116,0.59825
0.7878,0.65637
0.60483,0.51196
0.71328,0.65909
0.56453,0.4417
0.78855,0.38227
0.48468,0.36671
0.47975,0.2825
0.72263,0.69286
0.63629,0.49491
0.63863,0.38446
0.66049,-0.0098429
0.53983,-0.034406
0.81164,0.33652
0.45555,0.36341
0.51877,0.34085
0.8896,0.76601
0.88666,-0.059789
0.74078,0.45912
0.70029,0.46915
0.88947,-0.057383
0.48809,0.17754
0.754,0.00062522
0.52562,0.21348
0.71376,0.47004
0.51429,0.23884
0.54524,0.17068
0.70618,0.77555
0.45354,0.27636
0.98065,0.27532
0.73331,-0.12538
0.85683,0.8185
0.72696,-0.21265
0.79305,0.32249
0.54564,0.76722
0.50695,0.20096
0.58828,0.26443
0.70798,0.42139
0.39744,0.07118
0.51194,0.1895
0.47262,0.40587
0.4814,-0.018639
0.30525,0.33111
0.76045,0.56462
0.39601,0.10678
0.97022,0.86083
0.81991,0.60245
0.63871,0.59323
0.44045,0.33901
0.82098,0.50027
0.59908,0.33771
0.50246,0.10083
0.56542,0.22594
0.6104,0.48092
0.47778,0.014997
1.0126,0.91196
0.61672,0.010706
0.63231,0.33549
0.59749,0.30769
0.47731,-0.046741
0.6152,0.30714
0.64082,0.52249
0.76527,0.76009
0.62385,0.31535
0.82282,0.70204
0.99031,0.96381
0.76656,0.3186
0.58362,0.19405
0.6821,0.42887
0.65385,0.19146
0.78979,0.211
0.66968,0.81846
0.57174,0.26177
0.5383,0.069463
0.73675,0.020031
0.70021,0.58607
0.7114,0.51204
1.0066,0.92055
0.63565,0.29383
0.71187,0.90828
0.43828,0.13171
0.48046,0.19493
0.75603,0.28616
0.54929,0.25074
0.67072,0.52001
0.6963,0.2408
0.84114,0.92638
0.58104,0.49493
0.32127,0.26796
0.52377,0.67327
0.52663,0.1223
0.64037,-0.12987
0.55383,0.35681
0.54361,0.28138
0.69705,0.16664
0.52399,0.52702
0.55789,0.23461
0.40553,0.1762
0.6949,0.27322
0.60091,0.38117
0.53282,0.070954
0.85096,0.71364
0.53483,0.32274
0.63401,0.31828
0.5248,0.083811
0.81753,0.7986
0.59857,0.44765
0.6663,0.35422
0.56237,0.20529
0.69537,0.25557
0.79109,0.86649
0.85004,0.27024
0.55001,-0.027792
0.62529,0.024806
0.59645,0.13648
0.58954,0.33398
0.8881,0.97991
0.71938,0.69454
0.52314,0.23745
0.97406,0.17733
0.85651,-0.046104
0.54964,0.25143
0.94358,0.88966
0.70076,0.20849
0.76234,0.53361
0.81803,0.80267
0.4288,0.028225
0.64705,0.22573
0.51931,0.52584
0.75935,0.61224
0.31993,0.37355
0.56959,-0.12644
0.60213,0.22631
0.87159,0.76718
0.54934,0.31386
0.55686,0.10946
0.69831,0.40356
0.74169,0.64706
0.79489,0.62065
0.41647,0.19729
0.66267,0.42381
0.7499,-0.10032
0.68412,-0.11717
0.54437,0.17755
0.54533,0.13956
0.70387,0.34708
0.41985,0.32894
0.84621,0.16986
0.54906,0.17578
0.6625,0.95464
0.69564,0.53842
0.68935,0.7628
0.73485,0.16041
0.43476,0.23027
0.7311,-0.16354
0.68508,0.18172
0.74811,-0.10994
0.61868,0.066318
0.77375,0.18996
0.59413,0.32922
0.61618,0.54708
0.46933,0.481
0.43607,0.10832
0.62078,-0.10455
1.0373,0.97346
0.70755,0.67427
0.87715,0.36029
0.62065,0.8121
0.78702,0.51032
0.94082,0.62602
0.48532,0.1213
0.52133,0.61313
0.53596,0.43563
0.59099,0.64259
0.80012,0.85849
0.93392,0.99325
0.38917,0.30304
0.9384,0.14736
0.54399,0.19301
0.45891,0.16355
0.82042,0.24734
0.65141,0.22159
0.40684,0.069119
0.59318,0.42922
0.76683,0.70176
0.85315,0.56127
0.69796,0.4279
0.75437,0.682
0.46973,0.2101
0.79352,0.53492
0.56472,0.14768
0.69574,0.67903
0.64857,0.27492
0.6511,0.44265
0.39624,0.19541
0.7042,-0.15281
0.35507,0.049988
0.75621,0.34569
0.87017,0.77788
0.62899,0.33771
0.75672,0.065067
0.82534,0.26737
0.55815,0.31167
0.70888,-0.0010645
0.42253,0.3185
0.38973,0.081006
0.57454,0.18292
0.56813,0.17946
0.61163,0.22605
0.86617,0.83321
0.58848,0.27211
0.36734,0.36772
0.81992,0.28735
0.64384,0.30478
0.48485,0.19237
0.72636,0.88006
0.62463,0.60271
0.60109,0.28885
0.51544,0.38092
0.52916,0.053766
0.74576,0.65518
0.64341,0.15678
0.68608,0.55959
0.80395,0.46831
0.80617,0.72247
0.90635,0.79894
0.49368,0.30828
0.59221,0.07396
0.5736,0.40636
0.64746,0.52893
0.66572,0.053692
0.59417,0.33904
0.6083,0.2265
0.7052,0.02113
0.62337,0.078593
0.51843,0.25483
0.46199,0.3483
0.53363,0.40083
0.66768,0.23681
0.73149,0.56267
0.56629,0.083179
0.68035,0.4487
0.86103,0.96202
0.58635,0.070957
0.5349,0.020109
0.44947,0.082356
0.5483,0.16773
0.53687,0.28197
0.72884,0.3786
0.65151,0.31013
0.70698,0.35396
0.47695,0.47902
0.56266,0.3095
0.6828,0.13012
0.60662,0.20454
0.81604,0.80349
0.64212,0.040699
0.77347,0.053531
0.53253,0.49958
0.68292,0.45016
0.56478,0.26759
0.62698,0.2859
0.64714,0.34334
0.44764,0.081419
0.79805,0.48352
0.50153,0.15063
0.57822,0.29222
0.87519,-0.1168
0.75738,0.57408
0.83269,0.97264
0.59461,0.16383
0.60181,0.2009
0.66442,0.34018
0.63499,0.43095
0.35875,0.39681
0.47872,0.13974
0.49424,0.33743
0.36264,0.35839
0.66326,0.28418
0.70309,0.27293
0.56674,0.31207
0.51393,0.29566
0.57039,0.093791
0.85409,0.76129
0.53834,0.74836
0.61667,0.38633
0.74268,0.92394
0.45277,-0.1011
0.4331,0.20512
0.70657,0.64352
0.70653,0.33256
0.68887,0.29999
0.65896,0.09494
0.65169,0.16645
0.70982,0.53728
0.56802,0.36002
0.5764,0.27352
0.90391,0.021574
0.67089,0.32176
0.74023,0.28222
0.65067,0.66237
0.51994,0.24049
0.51134,0.64493
0.66187,0.47889
0.4737,0.6891
0.60011,0.3004
0.75235,0.53562
0.70924,0.039251
0.60378,0.072807
0.46504,0.2135
0.6766,0.54332
0.51635,0.36171
0.57277,-0.12397
0.71732,0.49919
0.58798,0.34898
0.63605,0.48892
0.76272,-0.099172
0.63088,0.26161
0.61045,0.12561
0.60224,0.18399
0.70085,0.58739
0.58854,0.16269
0.53215,0.29958
0.71808,0.66167
0.58894,0.13848
0.91575,0.9091
0.62477,0.53729
0.79254,0.97362
0.66609,0.39382
0.80502,0.71454
0.72179,0.21229
0.69067,0.21547
0.96581,-0.028133
0.677,0.42893
0.67386,-0.031059
0.75344,-0.086883
0.84439,0.069197
0.62702,0.11544
0.59239,0.72643
0.54942,0.24254
0.85267,0.9716
0.633,0.099262
0.58761,0.54252
0.90211,0.57363
0.58086,0.439
0.7929,0.057104
0.75712,-0.12305
0.98616,0.79148
0.69331,0.3285
0.57514,0.538
0.60967,0.60339
0.42553,0.16482
0.58905,0.21533
0.67057,-0.041765
0.60781,0.39403
0.546,0.24788
0.54341,-0.035217
0.70739,0.41869
0.60358,0.52093
0.41055,-0.045297
0.96059,0.17176
0.9359,0.98702
0.75493,0.64611
0.73882,0.7577
0.63842,0.060978
0.72439,0.76464
0.51787,-0.10396
0.56902,0.08055
0.92124,0.79374
0.52748,0.3503
0.50463,0.16745
0.65461,0.31436
0.84798,0.19752
0.81751,0.81214
0.75523,0.54109
0.68891,0.12346
0.64693,0.59194
0.69566,0.28108
0.48017,0.026462
0.73878,0.77345
0.72627,0.61966
0.50015,0.65063
0.56819,0.18552
0.83596,0.96617
0.41805,0.25582
0.6753,0.0002393
0.61319,0.19701
0.51656,0.62368
0.62678,0.29556
0.74956,0.41788
0.56652,0.28477
0.5463,0.34431
0.51221,0.1813
0.79548,0.68321
0.74207,0.20597
0.52076,0.35546
0.42685,0.1787
0.70451,0.21751
0.57977,0.42016
0.42392,0.20809
0.64326,-0.10803
0.7038,0.92251
0.7467,0.063236
0.5938,0.33026
0.82142,0.71596
0.69428,0.61436
0.74298,0.27001
0.63024,0.2707
0.61978,0.26175
0.77496,0.65256
0.80085,-0.14814
0.4899,0.043231
0.59403,0.060393
0.87939,0.99243
0.53901,0.27052
0.80087,0.66935
0.72534,0.28562
0.53786,0.5937
0.52481,0.34971
0.91085,0.21276
0.59511,0.20119
0.67026,0.30405
0.7095,0.29357
0.71044,0.21396
0.43112,0.24796
0.75144,0.23631
0.82396,0.90214
0.57716,0.70728
0.95663,0.99623
0.55728,0.08171
0.59365,0.16588
0.57276,0.33373
0.62751,0.63127
0.62412,0.17072
0.7163,0.50689
0.52891,0.4173
0.66368,0.24401
0.48479,0.25026
0.64523,0.4054
0.48534,0.056442
0.73305,0.54904
0.55891,0.39554
0.48025,0.24115
0.61418,0.29027
0.38512,0.28716
0.50456,0.086256
0.5525,0.17237
0.70332,0.35263
0.69724,0.22059
0.47724,0.1439
0.70217,0.070912
0.57858,-0.0077669
0.42777,0.40766
0.50204,0.35847
0.57225,0.40719
0.69874,0.25168
0.56041,0.12565
0.50666,0.40906
0.91915,0.69438
0.53784,0.22723
0.47395,-0.10409
0.75716,0.80061
0.58693,0.78265
0.66059,0.29796
0.67541,0.88098
0.57107,0.16767
0.62672,0.43986
0.51616,0.42235
0.98934,0.88873
0.46172,0.26004
0.74842,0.75848
0.70042,-0.055462
0.52874,0.44031
0.83119,-0.10064
0.80019,0.99712
0.86842,0.64034
0.61817,0.10347
0.47892,0.15739
0.70905,0.17573
0.99859,0.99447
0.58728,0.64838
0.63787,0.75348
0.95914,0.89729
1.0428,0.18835
0.72263,0.1724
0.71539,0.010115
0.55163,0.24972
0.53285,0.073694
0.79717,0.42464
0.46517,0.03564
0.70009,0.56416
0.63877,0.32211
0.71442,0.24662
0.63713,0.56575
0.52137,0.20151
0.74715,0.90856
0.47957,0.067595
0.59435,0.22844
0.6234,0.3178
0.74361,0.49176
0.6035,0.34158
0.70843,0.33972
0.60703,0.068086
0.5549,0.13347
0.67204,0.27923
0.39032,0.07402
0.57984,0.091928
0.61433,0.25832
0.69217,0.33719
0.55949,0.41373
0.8621,0.89558
0.68884,0.41836
0.61436,0.23849
0.60073,0.15914
0.56613,0.17534
0.47608,0.1742
0.61115,0.31806
0.9702,-0.020127
0.47093,0.11268
0.72944,0.53028
0.53887,0.39346
0.74994,0.65903
0.40563,0.071227
0.64619,0.42972
0.57807,0.29845
0.95469,0.94685
0.64226,0.48831
0.68751,0.27434
0.5939,0.1882
0.82572,0.28177
0.75885,-0.13746
0.54241,0.31323
0.56706,-0.12205
0.68833,0.37744
0.66083,0.48627
0.8677,0.79328
0.82565,0.17594
0.55773,0.2654
0.61667,0.38297
0.51627,0.043405
0.729,0.4765
0.54227,0.64523
0.9812,0.99745
0.83731,0.71753
0.61727,0.042698
0.52178,0.37587
0.70031,0.26092
0.61332,0.35321
0.59376,0.099622
0.89971,-0.071607
0.49321,0.24773
0.79647,0.64651
0.60499,0.49136
0.76946,-0.06504
0.81364,0.80415
0.51377,0.49468
0.73788,0.094382
0.58821,0.17113
0.58469,0.3802
0.65741,0.47222
0.57076,0.13893
0.48065,0.19527
0.63565,0.052593
0.55775,0.35947
0.57531,0.15473
0.57571,0.56478
0.51803,0.29449
0.55462,-0.033475
0.42176,0.36522
0.62651,0.43847
0.67914,0.061271
0.50266,0.2966
0.66146,0.26792
0.41252,-0.13795
0.55975,0.24056
0.5329,0.36848
0.6911,0.66205
0.75018,0.24914
0.70622,0.34911
0.52441,0.12014
0.46631,0.37553
0.55903,-0.00149
0.69093,0.71081
0.68785,0.21738
0.90276,0.62516
0.61127,0.52665
0.66925,0.56493
0.56317,0.3831
0.65141,0.30536
0.72563,0.45391
0.82477,0.022038
0.66976,-0.05136
0.66797,0.053848
0.70353,0.85991
0.50857,0.38784
0.77078,-0.1056
0.54373,0.11142
0.6729,0.4242
0.73106,0.021108
0.45753,0.094438
0.7284,0.56314
0.70173,0.34664
0.58329,0.033006
0.53295,0.16478
0.57869,0.18538
0.77433,0.42874
0.82454,-0.061951
0.68174,0.37954
0.53346,0.27879
0.54163,0.22549
0.68942,0.10459
0.88162,0.97489
1.0363,0.97393
0.70653,0.72155
0.75779,0.050952
0.5299,0.088964
0.74776,0.51342
0.66752,0.32644
0.71913,0.65959
0.71174,0.41454
0.42838,0.10708
0.61562,0.024619
0.69494,0.34166
0.7439,0.39843
0.506,0.3791
0.61378,0.31993
0.71015,0.31549
0.47158,0.1322
0.81657,0.43377
0.5193,0.3265
0.50527,0.32778
0.65668,0.25606
0.51468,0.086325
1.0138,0.86181
0.84081,0.55337
0.79409,0.61046
0.63955,0.41714
0.87319,0.74688
0.51537,0.52786
0.65821,0.41599
0.58305,0.090734
0.77196,0.3853
0.82304,0.74386
0.86777,0.81328
0.63723,0.43975
0.75536,0.27192
0.43945,0.37929
0.57737,0.30489
0.86988,-0.11035
0.94606,0.027111
0.64356,0.11827
0.55504,0.61659
0.37103,0.018206
0.43893,0.079893
0.67996,0.45919
0.65835,0.49859
0.64676,0.39445
0.67828,0.36931
0.67151,-0.0072167
0.72986,0.37565
0.58587,0.14188
0.58366,0.20683
0.67244,0.54751
0.49892,0.1812
0.73946,0.26261
0.70047,0.40589
0.52256,0.3561
0.70911,0.041057
0.57849,0.22624
0.72548,0.44006
0.84449,0.91269
0.42981,-0.05479
0.65589,0.66496
0.55269,-0.095065
0.48582,0.19265
0.96877,0.96284
0.70682,0.53182
0.62453,0.65311
0.71107,0.83754
0.59819,0.63935
0.64724,0.36103
0.52705,0.127
0.70873,0.88063
0.73354,-0.037102
0.77927,0.67339
0.87739,0.85658
0.78782,0.061335
0.61972,0.55322
0.65573,0.54133
0.73149,0.79929
0.69313,0.98217
0.85061,-0.13612
0.48648,0.28072
0.62511,0.53179
0.55232,0.44233
0.52039,-0.077006
0.65845,0.50726
0.78631,0.75396
0.5566,-0.16727
0.63267,0.52063
0.49724,0.26233
0.55963,0.41576
0.43275,0.20729
0.71929,-0.061192
0.87565,0.059344
0.66533,0.12029
0.80675,0.17171
0.66975,0.51614
0.63831,0.70121
0.58323,0.30934
0.7144,0.59765
0.55528,0.16581
0.59818,0.15972
0.49992,0.44238
0.77792,0.12823
0.36597,0.19058
0.54462,0.3803
0.52632,0.19543
0.81134,0.65457
0.5371,0.26244
0.58331,0.033601
0.60324,0.14772
0.59457,0.092213
0.41334,0.18631
0.64478,0.35938
0.50706,0.051356
0.55193,0.11907
0.63455,0.27122
0.83306,0.70826
0.48848,0.044149
0.74106,0.39678
0.51132,0.48781
0.67789,0.12094
0.60377,0.30394
0.87032,0.78374
0.81192,0.67099
0.76578,0.31719
0.68286,0.68226
0.66231,0.21324
0.46736,-0.067429
0.69825,0.41039
0.74951,0.62382
0.76448,0.30105
0.65658,0.10244
0.57867,0.13119
0.6179,0.52363
0.62738,0.29346
0.80867,-0.0078965
0.78821,0.34375
0.68443,0.4406
0.7063,0.23631
0.83171,0.90613
0.85259,0.86153
0.55446,0.23978
0.75328,0.0065772
0.61023,0.40145
0.52292,0.20117
0.51152,0.19002
0.64013,0.55657
0.62855,0.20237
0.55543,0.26915
0.73821,0.11383
0.58186,0.23031
0.631,0.48516
0.83024,0.029586
0.5581,0.25964
0.49506,0.25906
0.68032,0.1825
0.69851,0.15291
0.58769,0.40499
0.63876,0.26978
0.48102,0.49021
0.46323,0.13696
0.54825,0.32889
0.59715,0.38468
0.85911,0.68386
0.57851,0.27765
0.62334,0.41506
0.53055,0.23517
0.56552,0.46307
0.44672,0.2729
0.80312,0.24023
0.69706,0.68926
0.675,0.19618
0.93861,0.95488
0.75998,0.31729
0.57198,0.458
0.53737,0.030252
0.59959,0.37692
0.50409,0.43394
0.54472,0.18604
0.67974,0.39982
0.66063,0.35622
0.55773,0.17876
0.65503,0.31997
0.56003,0.28943
0.78409,0.13511
0.62548,0.44677
0.90067,0.91098
0.81925,0.39808
0.49426,0.16546
0.59567,-0.033091
0.68245,0.31407
0.75765,0.15072
0.47049,0.16956
0.75077,-0.1122
0.51329,0.47447
0.65637,0.3448
0.64416,0.32526
0.60437,0.73417
0.64354,0.36319
0.63066,0.39385
0.88399,0.90114
0.37892,0.25045
0.59222,0.2574
0.74938,0.35862
0.70747,0.90898
0.63175,0.010479
0.59922,0.29128
0.78738,0.95945
0.8622,0.007704
0.38611,0.28696
0.49807,0.36774
0.69586,0.52217
0.8556,0.97242
0.59376,0.17978
0.52043,0.32579
0.54362,0.17811
0.70714,0.3638
0.61523,0.26483
0.61067,0.17237
0.82472,0.55896
0.69767,-0.016766
0.68314,0.41207
0.47275,0.18369
0.84111,0.79895
0.89674,0.087287
0.50457,0.33711
0.7277,0.85153
0.48521,0.39858
0.88671,0.023626
0.41027,0.33327
0.49031,0.37316
0.4562,0.27972
0.70957,0.48395
0.76911,0.73652
0.84347,0.77729
0.73765,0.61016
0.67175,0.47937
0.77831,-0.081826
0.5513,0.16039
0.83996,0.85529
0.61776,0.15815
0.58129,0.46889
0.78708,0.37682
0.71673,0.93368
0.75152,0.31149
0.90799,0.86717
0.60031,-0.035463
0.5429,0.36779
0.52536,0.36948
0.67849,0.42576
0.69391,0.90655
0.56553,0.32517
0.57767,0.13274
0.73937,0.55242
0.72605,0.49826
0.59895,0.13291
0.44291,0.28271
0.6393,0.19219
0.61492,0.098748
0.84769,0.83799
0.45426,0.11107
0.89945,0.5736
0.7352,0.58611
0.49337,0.29439
0.49557,0.61605
0.99256,0.18462
0.61442,0.505
0.71307,0.51761
0.46179,0.11213
0.67856,0.62038
0.63156,0.25124
0.62962,0.3508
0.64817,0.52121
0.63978,0.21927
0.49086,0.2268
0.85394,0.83396
0.68526,0.46138
0.63395,0.26374
0.52492,0.18919
0.45922,0.13164
0.71242,0.57205
0.76469,0.86126
0.5395,0.10514
0.48128,0.47256
0.68138,0.45794
0.76685,0.1729
0.58345,0.1355
0.47841,0.34925
0.42726,0.32396
0.67011,0.13654
0.8363,0.64105
0.56971,0.22166
0.6754,0.13977
0.62015,-0.066334
0.5679,0.1846
