0.68111,0.006641,0.83959
0.68111,0.006641,0.83959
0.68111,0.006641,0.83959
0.68111,0.006641,0.83959
0.85228,0.010631,0.79061
0.85228,0.010631,0.79061
0.85228,0.010631,0.79061
0.85228,0.010631,0.79061
0.85228,0.010631,0.79061
0.84872,0.0070872,0.79033
0.86219,0.0088083,0.79166
0.67892,0.015024,1.5302
0.7764,0.015885,1.4676
0.7764,0.015885,1.4676
0.7764,0.015885,1.4676
0.7764,0.015885,1.4676
0.7764,0.015885,1.4676
0.7764,0.015885,1.4676
0.75266,0.019968,1.5407
0.6973,0.017026,1.4833
0.6973,0.017026,1.4833
0.79586,0.01392,1.3706
0.84197,0.0080103,1.2779
0.84197,0.0080103,1.2779
0.84197,0.0080103,1.2779
0.84197,0.0080103,1.2779
0.84197,0.0080103,1.2779
0.94159,0.0095671,1.1029
0.94159,0.0095671,1.1029
0.94159,0.0095671,1.1029
0.84094,0.0069249,0.78169
0.84094,0.0069249,0.78169
0.95211,0.0030083,0.72596
0.95211,0.0030083,0.72596
0.99784,0.0033365,0.70428
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0142,0.0085401,0.67756
1.0128,0.0082671,0.70335
1.0128,0.0082671,0.70335
1.0128,0.0082671,0.70335
0.9309,0.010522,0.91323
0.9309,0.010522,0.91323
0.9309,0.010522,0.91323
0.9309,0.010522,0.91323
0.9309,0.010522,0.91323
0.89794,0.011057,1.0138
0.89794,0.011057,1.0138
0.89794,0.011057,1.0138
0.89794,0.011057,1.0138
0.89794,0.011057,1.0138
0.89794,0.011057,1.0138
1.1783,0.0072485,0.68821
1.1783,0.0072485,0.68821
1.1783,0.0072485,0.68821
1.1783,0.0072485,0.68821
0.89794,0.011057,1.0138
0.79904,0.008665,0.85742
0.79904,0.008665,0.85742
0.79904,0.008665,0.85742
0.78324,0.0068747,0.95992
0.78324,0.0068747,0.95992
0.78324,0.0068747,0.95992
0.78324,0.0068747,0.95992
0.76272,0.007547,1.001
0.76272,0.007547,1.001
0.76272,0.007547,1.001
0.70863,0.0077951,1.0368
0.70863,0.0077951,1.0368
0.70863,0.0077951,1.0368
0.74584,0.0073149,1.2027
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.74283,0.0070041,0.87734
0.7626,0.0070951,0.71652
0.7626,0.0070951,0.71652
0.7626,0.0070951,0.71652
0.7626,0.0070951,0.71652
0.7626,0.0070951,0.71652
0.74283,0.0070041,0.87734
0.77146,0.0066084,0.84482
0.77146,0.0066084,0.84482
0.77146,0.0066084,0.84482
0.8466,0.0089933,0.74198
0.8466,0.0089933,0.74198
0.8466,0.0089933,0.74198
0.8466,0.0089933,0.74198
0.8466,0.0089933,0.74198
0.8466,0.0089933,0.74198
1.098,0.0063289,0.65371
1.098,0.0063289,0.65371
1.098,0.0063289,0.65371
1.098,0.0063289,0.65371
0.84985,0.0086824,0.64731
0.84985,0.0086824,0.64731
0.84985,0.0086824,0.64731
0.84985,0.0086824,0.64731
0.84985,0.0086824,0.64731
0.84297,0.0077683,0.61894
0.84297,0.0077683,0.61894
0.84078,0.0062955,0.57283
0.87894,0.0031414,0.53287
0.87894,0.0031414,0.53287
0.87894,0.0031414,0.53287
