13.777,3.275,7.1517,4.0695,5.5622,3.5911,2.0623,2.7946,1
13.777,0.009008,0.008857,0.007746,0.010165,0.010398,0.008672,0.00879,2
13.777,1.4119,2.5827,3.1204,7.0208,1.2819,0.84241,0.80503,1
0.0103,0,0,0,0,0,0,0,3
17.418,5.1711,7.7053,1.6297,4.596,1.5783,1.4021,1.2982,1
17.418,0.001456,0.001577,0.00254,0.001695,0.001395,0.001228,0.001525,2
17.418,6.472,9.2372,3.0953,3.0233,2.6675,1.0031,1.2994,1
0.001439,0,0,0,0,0,0,0,3
21.236,5.6254,3.9906,3.9205,1.4349,3.4498,1.0451,2.3344,1
21.236,0.000874,0.000531,0.001099,0.000774,0.000956,0.000517,0.00042,2
21.236,15.208,12.738,4.4171,1.8431,2.802,1.047,3.3104,1
0.000519,0,0,0,0,0,0,0,3
58.364,7.9922,4.6719,2.9189,5.5317,4.4451,1.8135,3.0966,1
58.364,0.001,0.00058,0.000834,0.00077,0.001006,0.000864,0.000513,2
58.364,3.5278,52.838,2.0238,22.468,2.3424,0.8715,3.1264,1
0.000499,0,0,0,0,0,0,0,3
87.143,12.659,85.039,2.8164,3.4266,5.6224,1.7397,1.9993,1
87.143,0.004688,0.005191,0.004849,0.005175,0.005422,0.004238,0.005957,2
87.143,8.0162,1.4406,2.2794,3.8945,1.7631,1.7549,2.2003,1
0.008225,0,0,0,0,0,0,0,3
16.647,12.25,1.6788,1.5148,4.6266,1.7652,1.0591,2.1299,1
16.647,0.000225,0.000206,0.000283,0.000293,0.000185,0.001883,0.000283,2
16.647,3.9281,3.2679,1.8697,5.44,0.88912,1.1967,2.0217,1
0.000469,0,0,0,0,0,0,0,3
20.728,16.232,2.2665,1.9149,1.6016,6.9335,1.473,2.553,1
20.728,0.00018,0.00025,0.000219,0.000166,0.000227,0.000129,0.0002,2
20.728,4.1201,3.8177,1.7362,6.5698,2.0585,1.1896,2.7704,1
0.000309,0,0,0,0,0,0,0,3
9.7315,2.4058,3.7805,2.4639,1.2546,5.5277,2.3808,6.4893,1
9.7315,0.00016,0.000177,0.000156,0.000137,0.000196,0.000157,0.000228,2
9.7315,6.4455,5.5567,3.7379,3.8575,2.2666,2.5703,2.0136,1
0.000225,0,0,0,0,0,0,0,3
