62.335,1,63.908,9
0.008444,2,63.908,10
62.335,1,126.25,11
0.002915,2,126.25,11
62.335,1,188.59,16
0.001079,2,188.59,17
62.335,1,250.93,29
0.000255,2,250.93,29
62.335,1,313.26,38
0.000355,2,313.26,39
62.335,1,375.6,47
0.000297,2,375.6,47
62.335,1,437.93,54
0.000297,2,437.93,55
62.335,1,500.27,61
0.000242,2,500.27,61
62.335,1,562.61,68
0.00026,2,562.61,69
62.335,1,624.94,76
0.000323,2,624.94,76
62.335,1,687.28,82
0.000282,2,687.28,83
62.335,1,749.61,85
0.000228,2,749.61,85
62.335,1,811.95,85
0.000261,2,811.95,86
62.335,1,874.28,87
0.000274,2,874.28,87
62.335,1,936.62,87
0.000212,2,936.62,88
62.335,1,998.95,90
0.000717,2,998.95,90
62.335,1,1061.3,93
0.000204,2,1061.3,94
62.335,1,1123.6,97
0.000307,2,1123.6,97
62.335,1,1186,100
0.000239,2,1186,101
62.335,1,1248.3,103
0.000245,2,1248.3,103
62.335,1,1310.6,105
0.000391,2,1310.6,106
62.335,1,1373,108
0.000248,2,1373,108
62.335,1,1435.3,111
0.000276,2,1435.3,112
62.335,1,1497.6,114
0.000269,2,1497.6,114
62.335,1,1560,114
0.000238,2,1560,115
62.335,1,1622.3,117
0.000226,2,1622.3,117
62.335,1,1684.6,118
0.000368,2,1684.6,119
62.335,1,1747,122
0.000197,2,1747,122
62.335,1,1809.3,124
0.000193,2,1809.3,125
62.335,1,1871.7,128
0.000216,2,1871.7,128
62.335,1,1934,129
0.000317,2,1934,130
62.335,1,1996.3,132
0.000226,2,1996.3,132
62.335,1,2058.7,134
0.000325,2,2058.7,135
62.335,1,2121,137
0.000672,2,2121,137
62.335,1,2183.3,139
0.00024,2,2183.3,140
62.335,1,2245.7,142
0.000219,2,2245.7,142
62.335,1,2308,142
0.000302,2,2308,143
62.335,1,2370.3,143
0.000423,2,2370.3,143
62.335,1,2432.7,143
0.000282,2,2432.7,144
62.335,1,2495,144
0.00029,2,2495,144
62.335,1,2557.3,146
0.000326,2,2557.3,147
62.335,1,2619.7,149
0.000202,2,2619.7,149
62.335,1,2682,153
0.000217,2,2682,154
62.335,1,2744.3,157
0.000434,2,2744.3,157
62.335,1,2806.7,160
0.00026,2,2806.7,161
62.335,1,2869,163
0.00019,2,2869,163
62.335,1,2931.4,164
0.000245,2,2931.4,165
62.335,1,2993.7,165
0.000248,2,2993.7,165
62.335,1,3056,166
0.000272,2,3056,167
62.335,1,3118.4,168
0.000206,2,3118.4,168
62.335,1,3180.7,169
0.000222,2,3180.7,170
62.335,1,3243,170
0.000279,2,3243,170
62.335,1,3305.4,171
0.000217,2,3305.4,172
62.335,1,3367.7,172
0.000219,2,3367.7,172
62.335,1,3430,174
0.000262,2,3430,175
62.335,1,3492.4,176
0.000178,2,3492.4,176
62.335,1,3554.7,177
0.000193,2,3554.7,178
62.335,1,3617,182
0.00022,2,3617,182
62.335,1,3679.4,183
0.000233,2,3679.4,184
62.335,1,3741.7,186
0.000203,2,3741.7,186
62.335,1,3804.1,189
0.000347,2,3804.1,190
62.335,1,3866.4,193
0.000256,2,3866.4,193
62.335,1,3928.7,197
0.000222,2,3928.7,198
62.335,1,3991.1,202
0.000255,2,3991.1,202
62.335,1,4053.4,206
0.000278,2,4053.4,207
62.335,1,4115.7,209
0.00016,2,4115.7,209
62.335,1,4178.1,211
0.000304,2,4178.1,212
62.335,1,4240.4,213
0.000244,2,4240.4,213
62.335,1,4302.7,215
0.000288,2,4302.7,216
62.335,1,4365.1,218
0.000261,2,4365.1,218
62.335,1,4427.4,219
0.000254,2,4427.4,220
62.335,1,4489.7,223
0.000221,2,4489.7,223
62.335,1,4552.1,225
0.00022,2,4552.1,226
62.335,1,4614.4,228
0.000271,2,4614.4,228
62.335,1,4676.7,229
0.000242,2,4676.7,230
62.335,1,4739.1,231
0.00021,2,4739.1,231
62.335,1,4801.4,233
0.00037,2,4801.4,234
62.335,1,4863.8,234
0.000183,2,4863.8,234
62.335,1,4926.1,235
0.000259,2,4926.1,236
62.335,1,4988.4,236
0.000162,2,4988.4,236
62.335,1,5050.8,236
0.000286,2,5050.8,237
62.335,1,5113.1,238
0.000259,2,5113.1,238
