1.0702
5.3965
5.7382
0.42649
6.4491
0.47762
6.5965
6.4713
0.21655
6.2131
0.21655
0.21655
0.21655
0.21655
0.21655
0.21655
0.21655
4.91
0.21655
0.21655
5.5233
0.20605
2.6309
4.9367
8.1662
4.8003
8.1662
4.9602
5.5822
5.5822
5.5822
5.5822
5.5822
9.4124
5.6731
5.6731
0.27821
8.4213
6.0954
0.2027
7.0237
5.3416
6.9754
6.093
6.9749
6.7879
7.4084
5.0459
0.5301
6.956
5.6428
