31.712,1,33.349,5
0.010913,2,33.349,6
36.188,1,69.55,9
0.002041,2,69.55,9
21.654,1,91.207,13
0.001037,2,91.207,14
15.07,1,106.28,17
0.000282,2,106.28,17
21.771,1,128.05,21
0.000362,2,128.05,22
16.787,1,144.84,25
0.000272,2,144.84,25
17.693,1,162.53,29
0.000241,2,162.53,30
21.11,1,183.64,33
0.000171,2,183.64,33
14.917,1,198.56,36
0.000168,2,198.56,37
16.653,1,215.21,40
0.000206,2,215.21,40
16.993,1,232.2,44
0.00027,2,232.2,45
12.645,1,244.85,48
0.0002,2,244.85,48
12.504,1,257.35,51
0.000167,2,257.35,52
19.273,1,276.63,56
0.000195,2,276.63,56
14.574,1,291.2,60
0.000184,2,291.2,61
12.904,1,304.1,64
0.000184,2,304.1,64
13.347,1,317.45,68
0.000179,2,317.45,69
17.817,1,335.27,72
0.000169,2,335.27,72
16.809,1,352.08,76
0.000142,2,352.08,77
37.804,1,389.88,80
0.000198,2,389.88,80
20.303,1,410.18,83
0.000173,2,410.18,84
21.299,1,431.48,88
0.000128,2,431.48,88
23.241,1,454.72,91
0.000133,2,454.72,92
33.781,1,488.51,95
0.000236,2,488.51,95
38.307,1,526.81,99
0.000141,2,526.81,100
88.151,1,614.96,103
0.000141,2,614.96,103
24.609,1,639.57,106
0.000156,2,639.57,107
29.474,1,669.05,111
0.000231,2,669.05,111
40.539,1,709.59,114
0.000214,2,709.59,115
38.632,1,748.22,118
0.000151,2,748.22,118
53.606,1,801.83,122
0.000138,2,801.83,123
61.939,1,863.77,126
0.00025,2,863.77,126
44.143,1,907.91,130
0.00016,2,907.91,131
55.579,1,963.49,134
0.00013,2,963.49,134
20.644,1,984.13,137
0.000232,2,984.13,138
21.329,1,1005.5,142
0.000114,2,1005.5,142
22.285,1,1027.7,145
0.00018,2,1027.7,146
28.946,1,1056.7,150
0.000131,2,1056.7,150
18.217,1,1074.9,153
0.000115,2,1074.9,154
33.79,1,1108.7,158
0.00018,2,1108.7,158
50.579,1,1159.3,161
0.000194,2,1159.3,162
41.73,1,1201,166
0.000133,2,1201,166
33.848,1,1234.9,169
0.000147,2,1234.9,170
202.28,1,1437.1,173
0.000276,2,1437.1,173
87.837,1,1525,177
0.000196,2,1525,178
37.761,1,1562.7,181
0.000132,2,1562.7,181
34.716,1,1597.5,185
0.00028,2,1597.5,186
66.753,1,1664.2,189
0.000192,2,1664.2,189
52.806,1,1717,192
0.000252,2,1717,193
38.037,1,1755.1,196
0.000158,2,1755.1,196
59.633,1,1814.7,200
0.000152,2,1814.7,201
313.6,1,2128.3,204
0.000331,2,2128.3,204
123.94,1,2252.2,207
0.000161,2,2252.2,208
33.064,1,2285.3,212
0.000191,2,2285.3,212
93.236,1,2378.5,215
0.000209,2,2378.5,216
51.029,1,2429.5,219
0.000157,2,2429.5,219
44.645,1,2474.2,222
0.00013,2,2474.2,223
66.773,1,2541,227
0.000199,2,2541,227
47.944,1,2588.9,230
0.000185,2,2588.9,231
90.775,1,2679.7,234
0.000275,2,2679.7,234
118.77,1,2798.5,237
0.000233,2,2798.5,238
43.73,1,2842.2,242
0.000143,2,2842.2,242
34.233,1,2876.4,245
0.0002,2,2876.4,246
27.346,1,2903.8,250
0.000227,2,2903.8,250
368.74,1,3272.5,253
0.00027,2,3272.5,254
799.42,1,4071.9,257
0.000283,2,4071.9,257
170.05,1,4242,261
0.000147,2,4242,262
182.54,1,4424.5,265
0.000287,2,4424.5,265
160.62,1,4585.1,268
0.000322,2,4585.1,269
96.421,1,4681.5,272
0.000204,2,4681.5,272
79.968,1,4761.5,275
0.000227,2,4761.5,276
103.68,1,4865.2,280
0.000182,2,4865.2,280
80.998,1,4946.2,283
0.000168,2,4946.2,284
78.733,1,5024.9,287
0.000162,2,5024.9,287
261.47,1,5286.4,291
0.000195,2,5286.4,292
86.161,1,5372.6,295
0.000176,2,5372.6,295
168.89,1,5541.4,298
0.000174,2,5541.4,299
125.47,1,5666.9,302
0.000189,2,5666.9,302
90.297,1,5757.2,306
0.000241,2,5757.2,307
46.638,1,5803.9,310
0.000246,2,5803.9,310
31.35,1,5835.2,313
0.000185,2,5835.2,314
275.23,1,6110.4,318
0.000163,2,6110.4,318
37.433,1,6147.9,321
0.000156,2,6147.9,322
59.741,1,6207.6,325
0.000161,2,6207.6,325
77.018,1,6284.6,329
0.000234,2,6284.6,330
30.422,1,6315.1,333
0.000215,2,6315.1,333
111.3,1,6426.3,336
0.000197,2,6426.3,337
1007.9,1,7434.2,341
0.000188,2,7434.2,341
1441.3,1,8875.6,344
0.000214,2,8875.6,345
2113.3,1,10989,349
0.000183,2,10989,349
548.39,1,11537,352
0.000201,2,11537,353
1237.9,1,12775,356
0.000193,2,12775,356
376.8,1,13152,360
0.000171,2,13152,361
270.83,1,13423,364
0.000195,2,13423,364
138.43,1,13561,368
0.00024,2,13561,369
363.36,1,13925,372
0.000227,2,13925,372
89.247,1,14014,375
0.000175,2,14014,376
49.927,1,14064,380
0.000197,2,14064,380
49.997,1,14114,383
0.000224,2,14114,384
68.47,1,14182,387
0.000194,2,14182,387
335.76,1,14518,390
0.000225,2,14518,391
98.339,1,14616,395
0.000249,2,14616,395
194.4,1,14811,398
0.000191,2,14811,399
214.7,1,15025,402
0.000166,2,15025,402
194.72,1,15220,406
0.000184,2,15220,407
102.73,1,15323,410
0.000162,2,15323,410
71.34,1,15394,414
0.00015,2,15394,415
84.616,1,15479,418
0.000242,2,15479,418
41.352,1,15520,422
0.00018,2,15520,423
66.944,1,15587,426
0.000169,2,15587,426
56.502,1,15644,429
0.000185,2,15644,430
42.097,1,15686,433
0.000199,2,15686,433
171.24,1,15857,436
0.000162,2,15857,437
56.567,1,15914,441
0.000177,2,15914,441
65.968,1,15980,444
0.000405,2,15980,445
61.753,1,16041,449
0.00019,2,16041,449
67.201,1,16108,452
0.000179,2,16108,453
53.88,1,16162,457
0.000159,2,16162,457
46.409,1,16209,460
0.000204,2,16209,461
62.335,1,16271,464
0.000192,2,16271,464
81.591,1,16353,468
0.000154,2,16353,469
76.343,1,16429,472
0.000174,2,16429,472
91.097,1,16520,475
0.000193,2,16520,476
112.48,1,16633,479
0.000208,2,16633,479
54.45,1,16687,483
0.00051,2,16687,484
66.031,1,16753,487
0.00019,2,16753,487
77.988,1,16831,490
0.000188,2,16831,491
86.697,1,16918,494
0.000164,2,16918,494
75.684,1,16993,497
0.000164,2,16993,498
44.112,1,17038,502
0.000196,2,17038,502
63.108,1,17101,505
0.000196,2,17101,506
38.993,1,17140,510
0.000164,2,17140,510
50.689,1,17190,513
0.000194,2,17190,514
30.229,1,17221,518
0.000135,2,17221,518
49.494,1,17270,521
0.000168,2,17270,522
42.315,1,17312,525
0.000188,2,17312,525
160.92,1,17473,529
0.000173,2,17473,530
55.921,1,17529,533
0.000162,2,17529,533
65.688,1,17595,537
0.000155,2,17595,538
48.266,1,17643,541
0.000156,2,17643,541
98.159,1,17741,545
0.000199,2,17741,546
39.924,1,17781,549
0.000141,2,17781,549
43.769,1,17825,552
0.000162,2,17825,553
31.654,1,17857,557
0.000219,2,17857,557
27.097,1,17884,560
0.000152,2,17884,561
37.491,1,17921,564
0.000188,2,17921,564
36.265,1,17958,568
0.000197,2,17958,569
59.486,1,18017,572
0.000169,2,18017,572
42.106,1,18059,576
0.000197,2,18059,577
34.646,1,18094,580
0.000195,2,18094,580
25.358,1,18119,583
0.000153,2,18119,584
25.822,1,18145,588
0.000162,2,18145,588
24.336,1,18169,591
0.000147,2,18169,592
25.117,1,18194,595
0.000177,2,18194,595
27.79,1,18222,599
0.000174,2,18222,600
36.448,1,18259,603
0.000252,2,18259,603
26.58,1,18285,606
0.000157,2,18285,607
44.229,1,18329,611
0.000157,2,18329,611
26.422,1,18356,614
0.000182,2,18356,615
20.337,1,18376,619
0.000178,2,18376,619
30.038,1,18406,622
0.000164,2,18406,623
23.137,1,18429,626
0.000129,2,18429,626
28.243,1,18458,630
0.000168,2,18458,631
24.501,1,18482,634
0.000155,2,18482,634
35.899,1,18518,637
0.000195,2,18518,638
44.391,1,18562,641
0.000154,2,18562,641
39.076,1,18602,645
0.000196,2,18602,646
54.671,1,18656,650
0.000204,2,18656,650
59.858,1,18716,653
0.000179,2,18716,654
42.845,1,18759,657
0.000169,2,18759,657
37.144,1,18796,660
0.000145,2,18796,661
52.44,1,18848,665
0.000219,2,18848,665
55.916,1,18904,668
