19.56,86.913
18.959,86.913
20.76,87.081
19.76,88.087
18.459,87.752
19.21,86.409
17.409,86.242
20.41,86.074
18.809,86.577
16.758,87.752
18.209,87.584
17.509,85.235
18.509,83.557
18.359,85.235
18.909,62.752
23.323,47.819
31.181,60.235
38.338,59.564
42.342,73.322
35.035,95.302
27.327,99.664
